relation_id,record_id,source_row,产业园名称,原始产业,standard_chain,stage,node_id,node_name,relation_scope,confidence,chain_score,node_score,matched_name_terms,matched_intro_terms,match_reason,candidate_nodes
rel-0009374,park-005082,5083,山东阳信经济开发区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,基础设施,简介关键词:基础设施,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009375,park-005082,5083,山东阳信经济开发区,其他,绿色环保与资源循环产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,循环经济,简介关键词:循环经济,node-031:环保装备、监测与资源回收基础；node-032:污染治理与节能降碳服务；node-033:园区、市政与企业绿色运营
rel-0009376,park-005083,5084,山东省博兴经济开发区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,36,0,,基础设施、房地产,简介关键词:基础设施、房地产,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009377,park-005083,5084,山东省博兴经济开发区,其他,石油化工产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,精细化工,简介关键词:精细化工,node-019:油气资源与基础化工原料；node-020:炼化加工与化工材料制造；node-021:化工制品与终端应用
rel-0009378,park-005083,5084,山东省博兴经济开发区,其他,绿色环保与资源循环产业链,待细分,,,产业链级（候选节点待复核）,低,36,0,,污水处理、水处理,简介关键词:污水处理、水处理,node-031:环保装备、监测与资源回收基础；node-032:污染治理与节能降碳服务；node-033:园区、市政与企业绿色运营
rel-0009379,park-005085,5086,山东临清工业园区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,基础设施,简介关键词:基础设施,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009380,park-005085,5086,山东临清工业园区,其他,纺织产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,纺织产业,简介关键词:纺织产业,node-049:纤维原料与纺织材料；node-050:纺纱织造、印染与面料制造；node-051:服装家纺、品牌渠道与终端消费
rel-0009381,park-005086,5087,山东临邑经济开发区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,基础设施,简介关键词:基础设施,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009382,park-005086,5087,山东临邑经济开发区,其他,石油化工产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,石化产业,简介关键词:石化产业,node-019:油气资源与基础化工原料；node-020:炼化加工与化工材料制造；node-021:化工制品与终端应用
rel-0009383,park-005086,5087,山东临邑经济开发区,其他,绿色环保与资源循环产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,循环经济,简介关键词:循环经济,node-031:环保装备、监测与资源回收基础；node-032:污染治理与节能降碳服务；node-033:园区、市政与企业绿色运营
rel-0009384,park-005088,5089,山东禹城高新技术产业园区,其他,高端装备与智能制造产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,机械制造,简介关键词:机械制造,node-004:关键基础件与工业母机；node-005:高端装备制造与激光加工；node-006:行业智能制造应用与运维
rel-0009385,park-005088,5089,山东禹城高新技术产业园区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,基础设施,简介关键词:基础设施,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009386,park-005090,5091,山东临沭经济开发区,其他,高端装备与智能制造产业链,待细分,,,产业链级（候选节点待复核）,低,36,0,,高端装备、装备制造,简介关键词:高端装备、装备制造,node-004:关键基础件与工业母机；node-005:高端装备制造与激光加工；node-006:行业智能制造应用与运维
rel-0009387,park-005091,5092,山东沂南经济开发区,其他,高端装备与智能制造产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,机械制造,简介关键词:机械制造,node-004:关键基础件与工业母机；node-005:高端装备制造与激光加工；node-006:行业智能制造应用与运维
rel-0009388,park-005091,5092,山东沂南经济开发区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,基础设施,简介关键词:基础设施,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009389,park-005091,5092,山东沂南经济开发区,其他,食品饮料产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,食品加工,简介关键词:食品加工,node-025:农产品原料与食品配料；node-026:食品饮料加工制造；node-027:品牌渠道、餐饮零售与消费服务
rel-0009390,park-005091,5092,山东沂南经济开发区,其他,绿色环保与资源循环产业链,待细分,,,产业链级（候选节点待复核）,低,36,0,,污水处理、水处理,简介关键词:污水处理、水处理,node-031:环保装备、监测与资源回收基础；node-032:污染治理与节能降碳服务；node-033:园区、市政与企业绿色运营
rel-0009391,park-005091,5092,山东沂南经济开发区,其他,纺织产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,纺织服装,简介关键词:纺织服装,node-049:纤维原料与纺织材料；node-050:纺纱织造、印染与面料制造；node-051:服装家纺、品牌渠道与终端消费
rel-0009392,park-005092,5093,山东苍山经济开发区,其他,高端装备与智能制造产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,机械制造,简介关键词:机械制造,node-004:关键基础件与工业母机；node-005:高端装备制造与激光加工；node-006:行业智能制造应用与运维
rel-0009393,park-005092,5093,山东苍山经济开发区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,基础设施,简介关键词:基础设施,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009394,park-005092,5093,山东苍山经济开发区,其他,食品饮料产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,食品加工,简介关键词:食品加工,node-025:农产品原料与食品配料；node-026:食品饮料加工制造；node-027:品牌渠道、餐饮零售与消费服务
rel-0009395,park-005093,5094,山东日照高新技术产业园区,其他,高端装备与智能制造产业链,待细分,,,产业链级（候选节点待复核）,低,36,0,,装备制造、机械制造,简介关键词:装备制造、机械制造,node-004:关键基础件与工业母机；node-005:高端装备制造与激光加工；node-006:行业智能制造应用与运维
rel-0009396,park-005093,5094,山东日照高新技术产业园区,其他,新能源与电力装备产业链,待细分,,,产业链级（候选节点待复核）,低,36,0,,光伏、太阳能,简介关键词:光伏、太阳能,node-013:新能源材料、电芯与发电设备；node-014:发电、储能与输配电装备；node-015:电力消纳、能源服务与场景应用
rel-0009397,park-005093,5094,山东日照高新技术产业园区,其他,绿色环保与资源循环产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,循环经济,简介关键词:循环经济,node-031:环保装备、监测与资源回收基础；node-032:污染治理与节能降碳服务；node-033:园区、市政与企业绿色运营
rel-0009398,park-005093,5094,山东日照高新技术产业园区,其他,软件与数字安全产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,服务外包,简介关键词:服务外包,node-055:基础软件、密码与可信技术；node-056:应用软件、区块链平台与安全产品；node-057:政企数字化、可信流通与安全运营
rel-0009399,park-005096,5097,山东威海工业园区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,36,0,,基础设施、产业新城,简介关键词:基础设施、产业新城,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009400,park-005096,5097,山东威海工业园区,其他,绿色环保与资源循环产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,循环经济,简介关键词:循环经济,node-031:环保装备、监测与资源回收基础；node-032:污染治理与节能降碳服务；node-033:园区、市政与企业绿色运营
rel-0009401,park-005096,5097,山东威海工业园区,其他,半导体与集成电路产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,集成电路,简介关键词:集成电路,node-046:半导体材料与制造设备；node-047:芯片设计、制造、封测与集成电路；node-048:电子终端、汽车与工业芯片应用
rel-0009402,park-005097,5098,山东东平工业园区,其他,基础设施与城市建设产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,基础设施,简介关键词:基础设施,node-007:规划设计、建材与工程准备；node-008:基础设施建设与房地产开发；node-009:城市运营、公用事业与物业服务
rel-0009403,park-005097,5098,山东东平工业园区,其他,石油化工产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,日用化工,简介关键词:日用化工,node-019:油气资源与基础化工原料；node-020:炼化加工与化工材料制造；node-021:化工制品与终端应用
rel-0009404,park-005097,5098,山东东平工业园区,其他,食品饮料产业链,待细分,,,产业链级（候选节点待复核）,低,30,0,,食品加工,简介关键词:食品加工,node-025:农产品原料与食品配料；node-026:食品饮料加工制造；node-027:品牌渠道、餐饮零售与消费服务
